YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,DL,2351,N911DE,PBI,LGA,0700,0656,-4,15,0711,168,185,143,1035,0934,27,0948,1001,13,0,0,,,,,,
2015,1,1,4,DL,2365,N399DA,JFK,SJU,0700,0659,-1,33,0732,230,220,180,1598,1132,7,1150,1139,-11,0,0,,,,,,
2015,1,1,4,DL,2539,N353NW,MKE,ATL,0700,0707,7,12,0719,128,113,87,669,0946,14,1008,1000,-8,0,0,,,,,,
2015,1,1,4,B6,2784,N283JB,RDU,BOS,0700,0647,-13,45,0732,109,143,93,612,0905,5,0849,0910,21,0,0,,21,0,0,0,0
2015,1,1,4,DL,46,N704X,JFK,SFO,0700,0700,0,33,0733,403,386,343,2586,1016,10,1043,1026,-17,0,0,,,,,,
2015,1,1,4,DL,1498,N958AT,FLL,LGA,0700,0700,0,14,0714,174,163,143,1076,0937,6,0954,0943,-11,0,0,,,,,,
2015,1,1,4,DL,1506,N812DN,LAX,DTW,0700,0653,-7,15,0708,267,252,232,1979,1400,5,1427,1405,-22,0,0,,,,,,
2015,1,1,4,DL,1795,N3757D,LAS,JFK,0700,0654,-6,11,0705,285,256,237,2248,1402,8,1445,1410,-35,0,0,,,,,,
2015,1,1,4,DL,1894,N6704Z,MSP,MIA,0700,0704,4,17,0721,226,196,175,1501,1116,4,1146,1120,-26,0,0,,,,,,
2015,1,1,4,DL,1925,N534US,MSP,RSW,0700,0659,-1,16,0715,210,191,169,1416,1104,6,1130,1110,-20,0,0,,,,,,
2015,1,1,4,AA,2393,N3APAA,JFK,MCO,0700,0857,117,39,0936,185,185,141,944,1157,5,1005,1202,117,0,0,,0,0,117,0,0
2015,1,1,4,EV,4513,N14950,CLE,ORD,0700,0657,-3,17,0714,93,85,62,315,0716,6,0733,0722,-11,0,0,,,,,,
2015,1,1,4,EV,4524,N14974,LFT,IAH,0700,0707,7,10,0717,65,70,52,201,0809,8,0805,0817,12,0,0,,,,,,
2015,1,1,4,EV,4871,N878AS,SHV,ATL,0700,0704,4,13,0717,99,101,83,551,0940,5,0939,0945,6,0,0,,,,,,
2015,1,1,4,EV,4987,N710EV,ROC,LGA,0700,0652,-8,23,0715,87,69,40,254,0755,6,0827,0801,-26,0,0,,,,,,
2015,1,1,4,EV,5423,N724EV,CID,MSP,0700,0654,-6,29,0723,79,76,42,220,0805,5,0819,0810,-9,0,0,,,,,,
2015,1,1,4,EV,5755,N834AS,PVD,ORD,0700,0658,-2,10,0708,176,181,157,849,0845,14,0856,0859,3,0,0,,,,,,
2015,1,1,4,F9,1061,N201FR,ORD,PHX,0700,0649,-11,13,0702,230,251,232,1440,0954,6,0950,1000,10,0,0,,,,,,
2015,1,1,4,F9,1120,N208FR,CLE,RSW,0700,0701,1,9,0710,170,152,136,1025,0926,7,0950,0933,-17,0,0,,,,,,
2015,1,1,4,F9,676,N908FR,DEN,MCO,0700,0802,62,12,0814,205,201,180,1546,1314,9,1225,1323,58,0,0,,0,0,58,0,0
2015,1,1,4,F9,681,N928FR,MCO,DEN,0700,0658,-2,17,0715,253,254,227,1546,0902,10,0913,0912,-1,0,0,,,,,,
2015,1,1,4,MQ,2841,N667MQ,DFW,DSM,0700,0704,4,29,0733,108,114,80,624,0853,5,0848,0858,10,0,0,,,,,,
2015,1,1,4,MQ,2852,N625MQ,GRK,DFW,0700,,,,,55,,,134,,,0755,,,0,1,B,,,,,
2015,1,1,4,MQ,2871,N645MQ,PNS,DFW,0700,,,,,130,,,604,,,0910,,,0,1,B,,,,,
2015,1,1,4,MQ,3024,N611MQ,GJT,DFW,0700,,,,,145,,,773,,,1025,,,0,1,B,,,,,
2015,1,1,4,MQ,3051,N802MQ,HPN,ORD,0700,0655,-5,11,0706,175,158,135,738,0821,12,0855,0833,-22,0,0,,,,,,
2015,1,1,4,MQ,2991,N686MQ,BMI,DFW,0700,,,,,145,,,690,,,0925,,,0,1,B,,,,,
2015,1,1,4,MQ,3362,N507MQ,DFW,MAF,0700,,,,,68,,,309,,,0808,,,0,1,B,,,,,
2015,1,1,4,NK,231,N620NK,ATL,FLL,0700,0725,25,10,0735,108,100,80,581,0855,10,0848,0905,17,0,0,,17,0,0,0,0
2015,1,1,4,NK,259,N532NK,ACY,FLL,0700,0655,-5,22,0717,168,161,132,977,0929,7,0948,0936,-12,0,0,,,,,,
2015,1,1,4,NK,183,N521NK,LBE,RSW,0700,0655,-5,11,0706,150,153,135,956,0921,7,0930,0928,-2,0,0,,,,,,
2015,1,1,4,NK,193,N502NK,IAH,LAS,0700,0743,43,14,0757,200,186,167,1222,0844,5,0820,0849,29,0,0,,29,0,0,0,0
2015,1,1,4,NK,198,N621NK,FLL,MCO,0700,0712,12,19,0731,57,61,32,177,0803,10,0757,0813,16,0,0,,16,0,0,0,0
2015,1,1,4,NK,610,N608NK,FLL,BOS,0700,0704,4,15,0719,184,190,169,1237,1008,6,1004,1014,10,0,0,,,,,,
2015,1,1,4,OO,6194,N758SK,ASE,DEN,0700,0704,4,20,0724,59,54,27,125,0751,7,0759,0758,-1,0,0,,,,,,
2015,1,1,4,OO,6272,N915SW,BUR,SFO,0700,0650,-10,28,0718,86,95,61,326,0819,6,0826,0825,-1,0,0,,,,,,
2015,1,1,4,OO,3479,N218AG,SAN,SLC,0700,0721,21,17,0738,110,119,93,626,1011,9,0950,1020,30,0,0,,9,0,21,0,0
2015,1,1,4,HA,217,N485HA,KOA,HNL,0700,0656,-4,7,0703,42,45,31,163,0734,7,0742,0741,-1,0,0,,,,,,
2015,1,1,4,OO,4623,N812SK,SEA,PDX,0700,0647,-13,46,0733,60,80,29,129,0802,5,0800,0807,7,0,0,,,,,,
2015,1,1,4,OO,5471,N576SW,RKS,DEN,0700,,,,,87,,,260,,,0827,,,0,1,C,,,,,
2015,1,1,4,OO,5632,N566SW,SBA,SFO,0700,0656,-4,20,0716,98,103,74,262,0830,9,0838,0839,1,0,0,,,,,,
2015,1,1,4,OO,6225,N124SY,BOI,ORD,0700,0710,10,22,0732,209,207,182,1437,1134,3,1129,1137,8,0,0,,,,,,
2015,1,1,4,OO,7382,N659BR,CPR,SLC,0700,0656,-4,24,0720,114,77,48,320,0808,5,0854,0813,-41,0,0,,,,,,
2015,1,1,4,OO,5633,N479CA,COS,DEN,0701,0656,-5,19,0715,52,49,20,73,0735,10,0753,0745,-8,0,0,,,,,,
2015,1,1,4,UA,296,N470UA,ORD,DEN,0702,0706,4,23,0729,165,159,131,888,0840,5,0847,0845,-2,0,0,,,,,,
2015,1,1,4,UA,656,N402UA,PHX,ORD,0702,0726,24,62,0828,199,233,154,1440,1202,17,1121,1219,58,0,0,,34,0,0,0,24
2015,1,1,4,UA,1441,N38417,MSY,IAH,0702,0706,4,9,0715,78,73,59,305,0814,5,0820,0819,-1,0,0,,,,,,
2015,1,1,4,UA,1764,N14228,CLE,RSW,0702,0701,-1,12,0713,178,151,136,1025,0929,3,1000,0932,-28,0,0,,,,,,
2015,1,1,4,AA,130,N012AA,MIA,TPA,0702,,,,,64,,,204,,,0806,,,0,1,A,,,,,
2015,1,1,4,EV,4221,N14570,BTR,IAH,0702,0653,-9,10,0703,73,83,63,253,0806,10,0815,0816,1,0,0,,,,,,
2015,1,1,4,EV,6159,N48901,BTV,ORD,0704,0703,-1,12,0715,156,159,138,763,0833,9,0840,0842,2,0,0,,,,,,
2015,1,1,4,NK,410,N630NK,FLL,BWI,0704,0705,1,13,0718,145,152,130,925,0928,9,0929,0937,8,0,0,,,,,,
2015,1,1,4,OO,6382,N824AS,SFO,BOI,0704,0733,29,12,0745,102,100,84,522,1009,4,0946,1013,27,0,0,,0,0,24,3,0
2015,1,1,4,UA,761,N549UA,ORD,SFO,0705,0713,8,14,0727,280,260,238,1846,0925,8,0945,0933,-12,0,0,,,,,,
2015,1,1,4,VX,12,N842VA,SFO,JFK,0705,0702,-3,10,0712,329,320,299,2586,1511,11,1534,1522,-12,0,0,,,,,,
2015,1,1,4,WN,2851,N217JC,BDL,FLL,0705,0703,-2,7,0710,195,183,164,1173,0954,12,1020,1006,-14,0,0,,,,,,
2015,1,1,4,WN,1108,N625SW,BWI,FLL,0705,0700,-5,10,0710,155,148,132,925,0922,6,0940,0928,-12,0,0,,,,,,
2015,1,1,4,WN,1432,N346SW,CMH,TPA,0705,0705,0,16,0721,145,135,114,829,0915,5,0930,0920,-10,0,0,,,,,,
2015,1,1,4,WN,1863,N253WN,DAL,BWI,0705,0703,-2,9,0712,170,142,131,1209,1023,2,1055,1025,-30,0,0,,,,,,
2015,1,1,4,WN,665,N684WN,DAL,STL,0705,,,,,95,,,546,,,0840,,,0,1,A,,,,,
2015,1,1,4,WN,323,N340LV,FLL,BWI,0705,0659,-6,17,0716,155,152,129,925,0925,6,0940,0931,-9,0,0,,,,,,
2015,1,1,4,WN,2041,N8317M,MCO,LAS,0705,0659,-6,12,0711,315,324,285,2039,0856,27,0920,0923,3,0,0,,,,,,
2015,1,1,4,WN,4649,N8302F,MDW,MCO,0705,0705,0,9,0714,165,139,123,990,1017,7,1050,1024,-26,0,0,,,,,,
2015,1,1,4,WN,893,N737JW,OAK,HOU,0705,0709,4,8,0717,220,224,212,1642,1249,4,1245,1253,8,0,0,,,,,,
2015,1,1,4,WN,552,N291WN,SAT,ELP,0705,0734,29,11,0745,95,96,81,496,0806,4,0740,0810,30,0,0,,1,0,29,0,0
2015,1,1,4,WN,3239,N905WN,TPA,BWI,0705,0703,-2,9,0712,140,124,111,842,0903,4,0925,0907,-18,0,0,,,,,,
2015,1,1,4,WN,1912,N554WN,TUS,DEN,0705,0658,-7,18,0716,110,108,83,639,0839,7,0855,0846,-9,0,0,,,,,,
2015,1,1,4,UA,1660,N17730,SNA,EWR,0705,0658,-7,13,0711,319,275,256,2434,1427,6,1524,1433,-51,0,0,,,,,,
